csw	Usp47	enhanceable
Rho1	dia	suppressible
cnk	step	suppressible
DAAM	Frl	enhanceable
Ssdp	Fer2LCH	suppressible
brm|trx	Pc	suppressible
Dl	Bx	suppressible
Vang	fred	enhanceable
CycB	pim	suppressible
N	e(y)1	suppressible
egr	Tab2	enhanceable
TBPH	Syx1A	enhanceable
Dp|E2f1	osa	suppressible
park	Parp	enhanceable
mir-9a	sens	enhanceable
wg	Scm	suppressible
ftz	eve	enhanceable
brm	rept	suppressible
tko	mRpL14	suppressible
H	msn	enhanceable
Bx	shn	suppressible
γCOP	pio	suppressible
Rala	Rgl	enhanceable
Rac1	bchs	suppressible
Hem	blow	suppressible
ru	rho	enhanceable
Psn	dac	suppressible
rho	msk	suppressible
cindr	Arp3	suppressible
Dl|lola|psq	E(z)	suppressible
E2f1|Dp	Su(z)2	suppressible
Dl	ihog	suppressible
Marcal1	ph-d	suppressible
Cul3	hts	enhanceable
Wnk	Awh	enhanceable
Pc	corto	enhanceable
Drak	Rho1	enhanceable
caz	mirr	enhanceable
path	hppy	suppressible
rt	tw	suppressible
E2f1	Scm	enhanceable
Sos	mbc	enhanceable
Snr1	rho	enhanceable
ttk	lz	suppressible
Sema1a	Fas2	suppressible
LIMK1	Pak	enhanceable
Dd	tkv	enhanceable
smo	cos	suppressible
crol	arm	enhanceable
Fsn	wnd	enhanceable
foxo	trbl	suppressible
Dcp-1	Dronc	enhanceable
H	EP3104	suppressible
eys|prom	sqh	suppressible
sisRNA:4	dpn	enhanceable
grim	Dronc	suppressible
wit	FMRFa	suppressible
Nsf2	CCT7	suppressible
Drak	zip	enhanceable
Dif	dl	suppressible
Ras85D	NFAT	enhanceable
arm	lgs	enhanceable
hid	Drice	enhanceable
raw	shg	enhanceable
E2f1	Diap1	suppressible
Rho1	conu	suppressible
hh	ci	suppressible
hep	dsh	suppressible
sei	Syt4	enhanceable
fzr	didum	suppressible
tap	dsh	suppressible
Cam	RyR	suppressible
N	eZ6	suppressible
dx	GPHR	suppressible
J	M(3)96CF	enhanceable
Smox	stg	suppressible
sens	pb	suppressible
Pc	Rm62	suppressible
Atg16	sli	suppressible
SCAR	WASp	suppressible
Lmx1a	Chi	enhanceable
ken	cad	suppressible
sd	brm	enhanceable
CycE	S(CycE<up>JP</up>)2.10	enhanceable
Ras85D|scrib	dome	enhanceable
CadN	Wnt5	suppressible
Pp1-87B	flw	suppressible
Zip71B	ZnT33D	enhanceable
Wdr62	aurA	suppressible
N	kis	enhanceable
InR	Sesn	suppressible
a(3)48	a(1)48	enhanceable
rpr	Buffy	suppressible
rho	ed	suppressible
lola	futsch	suppressible
wg	fz3	suppressible
gbb	gbb::scw	suppressible
RanGAP	cuff	suppressible
eIF4A	E2f1	suppressible
Tailor	Dis3l2	enhanceable
ph-p	corto	enhanceable
qua	spoon	enhanceable
Psn	Nct	enhanceable
shg	arm	suppressible
Syx5	Sec22	enhanceable
kuz	robo1|sli	suppressible
sli	Abl	suppressible
Rok|zip	Mbs	suppressible
dpy	e(dpy<up>v</up>)	suppressible
emc	da	enhanceable
smo	fu	suppressible
Det	aurB	enhanceable
Brkd	para	enhanceable
CycE	S(CycE<up>JP</up>)2.13	suppressible
Ect4	Myd88	enhanceable
Stim	N	enhanceable
w	Kr-h1	enhanceable
sd	Trl	enhanceable
Ras85D	Sec6	enhanceable
hppy	raptor	suppressible
Lar	trio	enhanceable
Ptp10D|Ptp4E	exp	suppressible
Pink1	park	suppressible
Gyc76C	Mmp2	suppressible
gbb	anchor	suppressible
Ras85D	ER2-4	suppressible
Nf1	dor	enhanceable
ksr::tor	cnk	suppressible
CycE	E(Pc)	suppressible
hid	nmo	suppressible
cnk	Bre1	suppressible
Dp|E2f1	spen	enhanceable
yki	Tgi	enhanceable
ZnT86D	Zip42C.1	suppressible
csw	Smurf	suppressible
H	CycB	suppressible
clu	Pink1	suppressible
Cul2	dpp	enhanceable
Src42A	Ras85D	suppressible
Rab11	bsk	enhanceable
Atg13|Ras85D|scrib	Atg8a	enhanceable
PGRP-LF	Tak1	suppressible
Zip42C.1|ZnT63C	Zip42C.2	enhanceable
RpS21	sta	enhanceable
Syx7	bsk	suppressible
norpA	ktub	enhanceable
foxo	srl	enhanceable
gbb	dpp	enhanceable
mael	Dcr-1	suppressible
ro	osa	suppressible
btl	Cdc42	suppressible
ct	apt	suppressible
Mical	InR	suppressible
PsGEF	Rac1	suppressible
Sxl	tra	enhanceable
tut	pAbp	enhanceable
Marcal1	osa	suppressible
peb	Col4a1	suppressible
Kr	sty	suppressible
Dl	E(Dl)F42	suppressible
Dl	neur	suppressible
wun2|wun	Rho1	suppressible
Dcr-2|gw	Pdf	suppressible
gcl	tsl	suppressible
Ubx	abd-A	enhanceable
Spn27A	PPO1	enhanceable
spn-A	rec	suppressible
gcm	psq	enhanceable
pan	SoxN	suppressible
HDAC1|Snr1	brm	suppressible
Pi3K92E	HDAC3	suppressible
mts	numb	enhanceable
Zip71B	Catsup	suppressible
E2f1	Mi-2	suppressible
foxo	rictor	suppressible
Ssdp	CG2767	suppressible
N	E(spl)m8-HLH	suppressible
yki	BEAF-32	suppressible
rl	Usp47	suppressible
par-1	dlg1	enhanceable
N	trbl	enhanceable
peb	dom	suppressible
brat	lncRNA:cherub	suppressible
Dcr-2|Eogt	mam	suppressible
Pkn	bsk	enhanceable
Seipin	RyR	enhanceable
shg	lilli	suppressible
CycE|dap	spen	enhanceable
pnr	Vti1b	enhanceable
CycE	Dad	suppressible
dgo	aop	suppressible
hid	Dsor1	suppressible
Jra|kay	Fkbp14	enhanceable
Toll-6	kek6	suppressible
robo2	ena	suppressible
vn	Egfr	suppressible
lok	EP1618	enhanceable
velo	CG12717	suppressible
wts	ex	suppressible
fz	dco	suppressible
wg	Ret	enhanceable
upd1	Dl	enhanceable
puc	foxo	enhanceable
Sox21a	upd3	suppressible
HDAC3|Snr1	brm	enhanceable
pbl	rdgB	suppressible
ZnT86D	Zip99C	suppressible
Src42A	Su(tor)278-22	suppressible
Paip2	pAbp	enhanceable
S6k	Trpm	suppressible
rl	Caper	suppressible
sc	z	suppressible
bw	Mettl3	enhanceable
wun2	wun	suppressible
TrpA1	Rel	suppressible
dpp	Su(hh)IV	suppressible
arm	l(3)09291	suppressible
fra::robo1	RhoGEF64C	enhanceable
Egfr	Pcyt1	suppressible
N	Mo25	suppressible
Pcl	mor	enhanceable
Atg12	sqa	suppressible
Dlip3	N	suppressible
elfless	eff	suppressible
ninaE	CDase	enhanceable
Dok	puc	suppressible
arm	hep	suppressible
smo	mts	enhanceable
spz5	kek6	suppressible
w	Alh	suppressible
ph-d	corto	enhanceable
Ih	cac	enhanceable
α-Cat	α-Cat::shg	suppressible
Rheb	wnd	enhanceable
sgg	futsch	suppressible
wts	mats	suppressible
slo	dnc	suppressible
sog	scb	enhanceable
ena	robo1	enhanceable
ds	Zyx	suppressible
esg	sc	suppressible
ft	wts	enhanceable
Mef2	zfh1	suppressible
rdgA	trp	suppressible
DCTN1-p150	sw	enhanceable
DCTN1-p150	NaPi-III	suppressible
Stam	Rbf	suppressible
br	E(br)72	suppressible
Caf1-180	Blm	suppressible
gcm	Pc	suppressible
pAbp	larp	suppressible
BubR1|bsk	dap	enhanceable
Drep2	Fmr1	enhanceable
park	mask	suppressible
rpr	lilli	suppressible
wg	CG46385	enhanceable
w	z	suppressible
N	vtd	suppressible
elav	comm	enhanceable
fs(1)Ya	RpLP0	enhanceable
N	spen	enhanceable
hng1	hth	enhanceable
Drl-2	drl	suppressible
dlg1	par-1	enhanceable
Chi	osa	enhanceable
RpL30	E2f1	suppressible
drpr	Ced-12	suppressible
hid	PSR	suppressible
yki	sd	suppressible
Ras85D	rl	suppressible
net	emc	enhanceable
stan	bdg	enhanceable
slpr	Jra	suppressible
ro	ptc	suppressible
Sox21a	bsk	suppressible
Ras85D	Tep4	suppressible
Antp	Glut4EF	enhanceable
Lkb1	Sln	suppressible
Marcal1	kis	suppressible
dock	trio	suppressible
sav	ban	enhanceable
ac	ttk	enhanceable
ct	eIF4A	suppressible
spn-A	DNApol-θ	suppressible
Nop17l	Pp1-87B	suppressible
AP-2α	AP-2σ	enhanceable
glu|Cap-H2	slmb	suppressible
RapGAP1	Rap1	enhanceable
Smox	CG9008	suppressible
dsh	Axn	enhanceable
rl	cln	enhanceable
Smox	Optix	enhanceable
sli	robo1	suppressible
sky	Vps25	enhanceable
pnr	mid	suppressible
ft	rho	enhanceable
rdgB	norpA	suppressible
Vav	Mtl	suppressible
nab	hid	enhanceable
upd1	tkv	enhanceable
spdo	numb	enhanceable
dgo	nmo	enhanceable
cnk	Btk29A	suppressible
Sb	LIMK1	suppressible
CycE	E(Sev-CycE)E19	enhanceable
NT1	Toll-7	suppressible
ZnT86D	ZnT35C	enhanceable
br	Rho1	suppressible
Ephrin	Eph	suppressible
Lrrk|foxo	Dronc	enhanceable
dlt	CycE	suppressible
bft	hid	suppressible
spz5|kek6	Vap33	suppressible
tut	bgcn	suppressible
eve|trol	CycE	suppressible
Rbf	Tsc1	enhanceable
RhoGEF2	Ras85D	enhanceable
Egfr	kn	enhanceable
nompC	Tat	enhanceable
grim	Rab11	suppressible
Dys	kek1	enhanceable
gro	Egfr	enhanceable
L	wg	suppressible
ct	Nipped-B	suppressible
egr	Glyat	enhanceable
Fmr1	Dscam1	suppressible
gnu	CycB	enhanceable
robo1	sli	enhanceable
Lrpprc2	Vps35	suppressible
mol	puc	enhanceable
hid	Dronc	enhanceable
aop	lilli	suppressible
hid	Cbl	suppressible
Abl	fax	enhanceable
Ras85D	imd	suppressible
cher	sls	enhanceable
prel	PPP1R15	suppressible
Nup44A	mio	enhanceable
Scr	pb	suppressible
wun2|wun	srp	suppressible
Dcp-1	sesB	suppressible
Sos|sev	ttk	enhanceable
Myc|ref(2)P	Keap1	suppressible
Lpt	wds	suppressible
net	rho	suppressible
Pc	Asx	suppressible
Chi	arm	suppressible
Ras85D	Rgl	enhanceable
slbo	aop	enhanceable
mim	cindr	enhanceable
polo	gwl	enhanceable
arm	mam	enhanceable
Ubx	vn	suppressible
ash1|trx	Sce	suppressible
Rap1	cno	suppressible
Axn	arm	suppressible
smo	E(smoDN)1411	suppressible
Snr1	mor	suppressible
nej	cgd	suppressible
Raf::tor	phyl	enhanceable
Pten	Ras85D	suppressible
lz	su(f)	enhanceable
Tnks	Axn	enhanceable
Sytα	Sytβ	suppressible
beat-Ia	Fas2	suppressible
rho	kst	enhanceable
DNApol-γ35	tam	enhanceable
Arl2	msps	enhanceable
InR	Ptp61F	suppressible
pnr	Dek	suppressible
N	rn	enhanceable
mrn	Tfb5	enhanceable
Egfr	H	suppressible
N	Dl	suppressible
w	esc	enhanceable
wek	Myd88	suppressible
hop	E(bx)	enhanceable
wts	Cdk1	suppressible
rl	msk	enhanceable
hop	PPO3	suppressible
tkv	Med	suppressible
Rtnl1	ReepA|ReepB	suppressible
CycG	corto	suppressible
dx	Su(H)	suppressible
tkv	brk	suppressible
CycE	spi	enhanceable
Pink1	Pop2	suppressible
slow	if	enhanceable
Ras85D	ER3-4	enhanceable
l(1)sc	Acsl	suppressible
Rac1	Ced-12|mbc	enhanceable
Asx	Sce	enhanceable
Ras85D	alph	suppressible
tum	Pak	enhanceable
aop	EY2-6	suppressible
Cip4	Arp3	suppressible
upd1	Stat92E	enhanceable
CanB|Pp2B-14D	sty	enhanceable
sog	LanA	enhanceable
p38b	p38a	suppressible
wupA	fwe	suppressible
Dcp-1	Atg8a	enhanceable
gl	N	suppressible
shg	Jafrac1	suppressible
eag	qvr	enhanceable
numb	Su(H)	enhanceable
RIOK2	p53	suppressible
Ret	bon	enhanceable
DCTN1-p150	Khc	enhanceable
Dys	robo1	suppressible
E2f1	mir-11	suppressible
dco	per	enhanceable
Pink1	Tim8	enhanceable
Raf::tor	lilli	suppressible
Rbf|gig	E2f1	suppressible
hep	park	enhanceable
Drice|hid	Dcp-1	suppressible
Atg1	Tor	suppressible
B-H1	Sos	suppressible
kud	klar	enhanceable
yki	vg	enhanceable
sable	su(sable)	enhanceable
Nsf2	Mppe	suppressible
Ank2	DAAM	suppressible
Mnn1	kay	enhanceable
trk	Fur2	suppressible
nwk	Cdc42	suppressible
Burs	vn	suppressible
cm	Vps35|w	suppressible
Dlish	app	enhanceable
ct	lwr	suppressible
ena	pyd	suppressible
mle	Su(var)3-7	suppressible
numb	Dronc	suppressible
Su(H)	H	suppressible
grau	mtrm	suppressible
robo2	comm	suppressible
mbl	CG15435	suppressible
abd-A	rho	suppressible
Fbxl7	d	suppressible
mod(mdg4)|ct	lwr|smt3	enhanceable
Dfd	LanA	enhanceable
dpn	eag	enhanceable
peb	aPKC	enhanceable
fra	unc-5	suppressible
Spt-I|Dscam1	lace	suppressible
CG1139	Tor	enhanceable
Impβ11	sax	suppressible
CG6701	CycE	enhanceable
Pc	Usp7	suppressible
aop	edl	enhanceable
msl-1	msl-2	enhanceable
g	z	suppressible
ctp	DCTN1-p150	suppressible
Pink1	trc	enhanceable
rdgA	su(rdgA)40	enhanceable
mod(mdg4)|trx	ash1	enhanceable
GluRIIA	PGRP-LC	enhanceable
Tor	Atg1	enhanceable
rl	mago	suppressible
Diap1	Drice	suppressible
Myc	Sin3A	enhanceable
ftz-f1	bon	enhanceable
ens	Khc	enhanceable
dgo	Mlp84B	suppressible
shi	Dronc	suppressible
Kap-α3	tutl	enhanceable
fra	trio	enhanceable
hfp	hay	suppressible
trbl	stg	enhanceable
hid	SRm160	enhanceable
red	kar	suppressible
CycE	RpS6	suppressible
Atf3	Rho1	enhanceable
sicily	Fatp1	suppressible
Sox14	Mical	enhanceable
yki	Hipk	enhanceable
Gli	mir-184	suppressible
Src42A	Dsor1	enhanceable
ihog	boi	suppressible
aop	ttk	enhanceable
ASPP	Btk29A	enhanceable
Ect4	axed	suppressible
armi	lok	enhanceable
grim	Bruce	enhanceable
Tor	S6k	suppressible
Dl	sno	suppressible
rl	Gug	suppressible
Dronc	Diap2	enhanceable
smo	Gprk2	suppressible
trio	Pak	enhanceable
Atg1	Atg18a	suppressible
ImpL2	Ilp2	suppressible
N	Acsl	suppressible
y	Topors	suppressible
cid	Cap-G	suppressible
Bx	fng	suppressible
Ras85D|l(2)gl	PpV|fmt	suppressible
Pten	eIF4A	enhanceable
Tm1|osk	E(To)6	suppressible
Pink1	DCP2	suppressible
csw	pnt	suppressible
rho	Vps28	suppressible
pnr	CG12084	suppressible
snRNP-U1-70K	snRNP-U1-70K::Hsap_SRSF1	suppressible
ZnT86D	foi	suppressible
w	east	enhanceable
Dref	schlank	suppressible
Mad	Actβ	enhanceable
stnA|stnB	Syt1	enhanceable
Ubx	Hrb27C	suppressible
α-Cat	Arp3	suppressible
H	Rho1	enhanceable
Su(Raf)43B	cnk	suppressible
Egfr	geminin	enhanceable
N	ptc	enhanceable
Ras85D	bsk	suppressible
tkv	Dad	suppressible
hop	ush	enhanceable
Chro	grh	suppressible
yki	hth	enhanceable
Fmr1	Sra-1	suppressible
ry	w	enhanceable
spin	tkv	suppressible
ct	Rac1	enhanceable
Ret	l(3)j5B6	suppressible
Scr	Gug	suppressible
fj	ena	suppressible
E2f1	pho	suppressible
Chc	N	enhanceable
Dg	kek1	suppressible
Diap1	Dark	enhanceable
Gαq	Plc21C	enhanceable
aop	S	suppressible
aop	spen	enhanceable
en	eRF1	enhanceable
ap	Xbp1	suppressible
Ret	S	suppressible
dsh	dx	enhanceable
Schip1	wts	suppressible
JIL-1	Su(var)3-9	suppressible
hb	Lam	enhanceable
gl	hh	enhanceable
fz	aos	suppressible
rdgC	Osi21	enhanceable
bs	csw	suppressible
w|z	e(y)1	suppressible
Src42A	cnk	enhanceable
Trpml	Rheb	suppressible
H	sd	suppressible
smo	eRF1	enhanceable
GlcAT-P	Tb	suppressible
aos	cd	enhanceable
Pdfr	Nf1	enhanceable
ebi	Dl	enhanceable
Sema1a	shi	suppressible
mir-965	stg|wg	enhanceable
rpr	lncRNA:Hsrω	suppressible
pbl	CG3036	enhanceable
dsx	tra	suppressible
tkv	kek5	suppressible
phyl	lilli	enhanceable
edl	pnt	enhanceable
spas	Pak3	enhanceable
grim::rpr	Diap2	suppressible
shtd	CycA	suppressible
aos	RpL38	enhanceable
Pi3K92E|btl::Egfr	Ras85D	suppressible
foxo	mts	suppressible
Klp61F	asp	suppressible
Rap1	Epac	enhanceable
mys	CaMKII	suppressible
Dl	E(Dl)9P39.3	enhanceable
chb	Vha36-2	suppressible
pnr	emc	enhanceable
yki	Ncoa6	enhanceable
gcm	nej	suppressible
DAAM	Vang	suppressible
faf	E(faf)bE184	enhanceable
spin	dpp	enhanceable
upd1	bun	suppressible
E2f1	brm	suppressible
flw	stck	enhanceable
mrn	p53	suppressible
futsch	Ank2	suppressible
S	shg	suppressible
mxc	dom	enhanceable
Mitf	gig	suppressible
aos	sty	suppressible
FASN1	Glo1	suppressible
b	r	enhanceable
hppy	S6k	suppressible
N	RpS5a	suppressible
Apc2|Apc	hpo	enhanceable
Bx|ap	EP3-1789	suppressible
CycE	kto	enhanceable
dpp	nej	suppressible
Atg9	InR	suppressible
Rheb	raptor	enhanceable
trc	Mob2	enhanceable
cac	E(TS2)2	suppressible
CycE	scrib	suppressible
fh	GLaz	suppressible
rg	sv	suppressible
Pink1	Sirt1	enhanceable
CycE	trio	enhanceable
sqa	sqh	enhanceable
Sema1a	dally	enhanceable
mir-285	mask	suppressible
Strip	ena	suppressible
Ras85D	osa	suppressible
ato	kis	suppressible
Atg8a	lncRNA:Hsrω	enhanceable
brm|trx	Trl	enhanceable
kn	Imp	suppressible
pnt	Bap170	suppressible
pb	hh	suppressible
E(spl)mγ-HLH	Cdk9	enhanceable
norpA	Pld	suppressible
Rala	bsk	suppressible
brm|trx	Sce	enhanceable
Pdha	Pfk	enhanceable
Raf	Rap1	suppressible
norpA	diehard1	suppressible
Rbf	sgg	enhanceable
Egfr::kek1	kek1	suppressible
D	sim	suppressible
bw	Mod(Prat:bw)Y-1	suppressible
elg1	enok	enhanceable
sev	SelD	suppressible
Apc2	dia	enhanceable
egr	lncRNA:Hsrω	suppressible
Rac2	mbc	suppressible
csw	dpp	enhanceable
chb	capu	suppressible
rpr	hid	enhanceable
Dscam1	Abl	suppressible
Rbf|Stam	E2f1	enhanceable
eys|prom	Rok	suppressible
sesB	mt:ATPase6	suppressible
p53	Hr3	suppressible
Tsc1|gig	Cpsf6	suppressible
pbl	ball	enhanceable
cnn	msd1	suppressible
aop	eya	enhanceable
wg	dally	suppressible
tor	dpp	enhanceable
DCTN1-p150	aPKC	suppressible
bs	rho	enhanceable
Nsf2	Syx16	suppressible
mam	Dl	suppressible
Src64B	Csk	suppressible
flw|puc	bsk	enhanceable
mys	shv	suppressible
smo	ptc	suppressible
N	su(fa<up>swb</up>)	suppressible
sqd	Hrb27C	suppressible
ash1	Caf1-55::MRG15	suppressible
Scgδ	Med	suppressible
N	Su(dx)	suppressible
ft|l(2)gd1	dpp	enhanceable
Pten	Akt1	enhanceable
crb	chem	suppressible
smo	S(smoDN)1657	suppressible
mop	ex	enhanceable
ap	apb	suppressible
crb	ebi	enhanceable
Sin3A	Jra	enhanceable
Rac1	Rok	enhanceable
Nsf2	Syx1A	suppressible
ed	yki	enhanceable
bw	Pur-α	suppressible
lqf	Rala	suppressible
trol	Dp|E2f1	enhanceable
dpp	anchor	suppressible
TER94	Der-1	enhanceable
mys	Fak	suppressible
Sb	zip	suppressible
TFAM	PPP1R15	suppressible
DAAM	Rac1|Rac2	suppressible
vn	aos	suppressible
egr	POSH	enhanceable
ksr::tor	S	suppressible
Akt1	Girdin	suppressible
Seipin	Lpin	enhanceable
Ras85D	ave	suppressible
Pvr	Egfr	suppressible
Ras85D	vn	suppressible
Mitf	Vha26	suppressible
Blm	Irbp	enhanceable
Sbf	Pi3K68D	enhanceable
bnl	csw	suppressible
Rbf|gig	S6k	suppressible
Tor	path	suppressible
baz	Dhc64C	enhanceable
N	Ndfip	suppressible
ZnT86D	Zip42C.2	enhanceable
SkpA	RYBP	enhanceable
h|ttk	sc	suppressible
sog	kek5	suppressible
vg	1038	suppressible
Pc	mxc	enhanceable
N	Nle	enhanceable
CycE	S(CycE<up>JP</up>)3.4	enhanceable
Ubx	z	enhanceable
para	pum	suppressible
Vap33	PI4KIIIα	suppressible
Dg	del	enhanceable
lt	Su(var)2-1	suppressible
Rac1	tum	suppressible
Dad	tkv	suppressible
gl	rn	enhanceable
osa	corto	enhanceable
Pvr	EP712	suppressible
RpS3	Dronc	suppressible
crb	grnd	suppressible
smo	Hrs	enhanceable
brk	puc	suppressible
btl|stumps	NFAT	enhanceable
Pc	tou	suppressible
csw	sty	enhanceable
egr	ben	enhanceable
wg	pan	suppressible
ftz	how	enhanceable
dome	wg	enhanceable
dpp	tld	suppressible
crb	aPKC	suppressible
Sk2	Calx	enhanceable
Pi3K92E	RpL5	enhanceable
Egfr	hppy	suppressible
lok	NFAT	suppressible
fz	nkd	suppressible
Dsor1	ER3-2	enhanceable
rdgA	laza	suppressible
pan	puc	enhanceable
norpA	Arr2	enhanceable
AspRS	E2f1	enhanceable
ens	Sas-4	suppressible
N	Nipped-B	enhanceable
DCTN1-p150	EG149	enhanceable
stwl	pum	suppressible
kni	neb	suppressible
mir-8	Gug	suppressible
Pc	brm	enhanceable
Pi3K92E|btl::Egfr	RIOK1	suppressible
cno	ed	suppressible
Ret	l(3)S135703	suppressible
Dys	spin	suppressible
PPO1	lz	enhanceable
hop	Stat92E	suppressible
HUWE1	Myc	suppressible
mam	mahe	suppressible
H	E(spl)m8-HLH	enhanceable
p53	lok	enhanceable
Chchd2	Mics1	suppressible
hh	mts	suppressible
Chi	Gαs	enhanceable
tefu	mus304	enhanceable
Chro	east	suppressible
dgo	Dl	suppressible
Uvrag	N	suppressible
Toll-6	Myd88	suppressible
Pi3K92E	RpS3A	suppressible
arm	tum	suppressible
Dys	msk	suppressible
Dsp1	Ubx	enhanceable
Pink1	Opa1	suppressible
Tm1|osk	E(To)9	enhanceable
hid	rpr	suppressible
Nlg4	tkv	suppressible
dgo	ds	suppressible
CycE	rux	suppressible
Sema1a	cher	suppressible
gbb	Mad	enhanceable
Sse	Su(var)205	enhanceable
w	e(w<up>e</up>)	suppressible
hep	btl	suppressible
lok	grp	suppressible
baz	5-Sep	enhanceable
cav	tefu	suppressible
Zip42C.1|ZnT63C	ZnT86D	enhanceable
aop	Su(Tpl)	enhanceable
Jafrac2	Diap1	suppressible
Dcr-2|Eogt	r	suppressible
Trl	E(bx)	suppressible
Abd-B	Scm	suppressible
Pc|su(Hw)|w	ph-p	suppressible
mira	Su(Mir)1E3-2	enhanceable
Pi3K21B	Pi3K92E::Hsap_PIK3CD	suppressible
Bx|ap	fng	enhanceable
smo	wg	suppressible
ct	N	enhanceable
CanB|Pp2B-14D	sl	enhanceable
L	GstE12	suppressible
brat	pros	enhanceable
rl	puc	enhanceable
Egfr	l(3)S057101	suppressible
eag	Khc	enhanceable
Rap1	rl	suppressible
fog	Drp1	suppressible
kcc	Rdl	enhanceable
z	Su(z)2	suppressible
Nrg	htl	enhanceable
Antp|Pc	osa	suppressible
LIMK1	Sb	suppressible
Liprin-α|Liprin-β	Liprin-γ	enhanceable
Nsf2	Syb	suppressible
CycE	shg	enhanceable
Poxm	CycE	enhanceable
hh	vtd	enhanceable
eyg	upd1	enhanceable
Trim9	fra|robo1	enhanceable
polo	numb	suppressible
sev	Socs36E	suppressible
Pak	Dscam1	suppressible
prd	gsb::prd	suppressible
Pfdn2|pins	αTub84B	enhanceable
mir-14	hh	suppressible
Rac1	mbc	suppressible
rho	Rbsn-5	suppressible
Ras85D	spen	suppressible
osk	Su(osk)C37	suppressible
Mmp2	Mmp1	enhanceable
Atg1	Rheb	suppressible
Ret	l(3)S023901	suppressible
numb	spdo	suppressible
robo1	kuz	suppressible
wg	CHOp24	enhanceable
fra	Abl	suppressible
bw	pita	suppressible
H	neur	suppressible
fz2	dco	suppressible
Raf	S6kII	suppressible
Raf	rl	enhanceable
rg	soba	enhanceable
Cip4	WASp	suppressible
Impβ11	wit	enhanceable
w	ph-p	suppressible
Graf	rl	enhanceable
S6KL	Mad	enhanceable
Vhl	ago	suppressible
btl|stumps	Sar1	suppressible
Pc	rdx	suppressible
loco	pins	suppressible
N	CG11399	enhanceable
Rac1	Mad	suppressible
Ras85D	grp	suppressible
Rho1	crb	enhanceable
asp	rl	suppressible
vas	barr	suppressible
sina	bur	suppressible
Dad	Dap160	suppressible
r	Vsp37A	suppressible
Dg	mbl	suppressible
osk	gcl	suppressible
Pc	tara	enhanceable
csw	hop	suppressible
pbl	CycB3	enhanceable
Liprin-α	CadN	enhanceable
cindr	rst	suppressible
ash1|trx	Scm	suppressible
tra2	B52::tra2	enhanceable
ash1|trx	Trl	suppressible
trc	Rac1	suppressible
pnr	L	suppressible
PDZ-GEF	Rap1	suppressible
eIF4A	Dp	enhanceable
ksr	ttk	enhanceable
Egfr	Su(tor)2-408	enhanceable
sc	su(sc)r	enhanceable
Ras85D	mago	suppressible
shg	ft	enhanceable
egr	fmt	enhanceable
yki	Smox	suppressible
sens	hid	suppressible
w	nej	suppressible
E2f1	htt	enhanceable
Lkb1	hep	suppressible
Raf	ER2-4	enhanceable
shrb	l(2)gd1	enhanceable
sina	phyl	suppressible
Rsf1	B52	enhanceable
rumi	N	suppressible
Dl	Lrrk	suppressible
dally	dlp	suppressible
sev|Sos	ebi	enhanceable
sax	kek5	suppressible
norpA	Atg1	suppressible
Dref	RpS26	suppressible
Zip42C.1|ZnT63C	Catsup	suppressible
Pc	Nipped-B	suppressible
plum	babo	enhanceable
ssh	Cdc42	enhanceable
msl-1|lncRNA:roX1	ocm	suppressible
bsk|mad2	Debcl	suppressible
Spn77Ba	MP1	suppressible
ro	amos	suppressible
tor	tsl	enhanceable
yki	ImpL2	suppressible
lok	trx	suppressible
Egfr	rho-5	enhanceable
hop	Cdk4	suppressible
Lar	Abl	suppressible
neur	mib1	suppressible
Lrrk	Vps35	suppressible
arm	Egfr::tor	suppressible
prd1	Mical	suppressible
fzr	Ubc4	enhanceable
Dl	brm	enhanceable
GluRIIA	Eph	suppressible
Pink1	Tg	enhanceable
Pi3K92E|btl::Egfr	Tor	enhanceable
dgo	dsh	enhanceable
Nf1	Dsor1	suppressible
trol	eve	enhanceable
ninaE	Edem2	enhanceable
vir	Sxl	suppressible
